UNIQID,address,ethnicity,race,outcome,sex,Type,Dt,latitude,longitude
3692025,Arco Dr & Tyne Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/15/22,36.0823,-86.847
3693840,Chickering Rd & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/3/22,36.0505,-86.8767
3696350,Chickering Rd & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.0505,-86.8767
3696357,Chickering Rd & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.0505,-86.8767
3691629,Everett Dr & Tyne Blvd,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,2/11/22,36.0803,-86.8418
3689517,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/14/22,36.2992,-86.7123
3696546,Conference Dr & Vietnam Veterans Blvd S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/28/22,36.3075,-86.6947
3700998,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/24/22,36.2992,-86.7123
3703957,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/11/22,36.2992,-86.7123
3704520,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/18/22,36.2992,-86.7123
3705280,Conference Dr & Vietnam Veterans Blvd S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/28/22,36.3075,-86.6947
3709330,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/22/22,36.2992,-86.7123
3711434,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/27/22,36.2992,-86.7123
3714192,Mm 95 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/6/22,36.2992,-86.7123
3696942,Conference Dr & Long Hollow Pike,Not Hispanic,White,Driver Cited,Male,Seatbelt,3/31/22,36.3251,-86.7017
3704860,900 Block Rivergate Pkwy,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,7/22/22,36.2997,-86.7004
3712404,Cartwright St & Long Hollow Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,11/10/22,36.3231,-86.7076
3700685,15th Ave N & Church St,Not Hispanic,Black,Driver Warned,Male,Investigative,5/19/22,36.1574,-86.7927
3712885,Old Hickory Blvd & Valley View Rd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,11/16/22,36.0406,-86.7711
3694224,Division St & Music Sq E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/6/22,36.1518,-86.7916
3698339,12th Ave S & Wedgewood Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/18/22,36.1362,-86.7887
3708901,Beech Ave & Wedgewood Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/15/22,36.1343,-86.7806
3715208,8th Av S & Hamilton Av,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,12/26/22,36.1392,-86.7784
3689977,1700 Block West End Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/21/22,36.1536,-86.7946
3690473,17th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/21/22,36.1588,-86.7982
3690936,20th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/27/22,36.1571,-86.8036
3690564,19th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/27/22,36.1576,-86.8014
3693744,17th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/2/22,36.1588,-86.7982
3694486,16th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/2/22,36.1596,-86.7963
3695679,16th Ave S & Mcgavock St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/19/22,36.1533,-86.7922
3697124,17th Ave N & State St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/3/22,36.1568,-86.7967
3699166,17th Ave N & West End Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/28/22,36.1538,-86.7944
3700830,17th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/20/22,36.1588,-86.7982
3705096,21st Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/5/22,36.1565,-86.8064
3705921,20th Ave N & Church St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/28/22,36.1534,-86.8008
3705385,21st Ave S & Broadway,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/31/22,36.1485,-86.7991
3705975,19th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/8/22,36.1576,-86.8014
3706974,Division St & Music Sq W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/19/22,36.152,-86.7929
3707014,14th Ave S & Demonbreun St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/20/22,36.1536,-86.7884
3696229,25th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/24/22,36.1553,-86.8121
3698680,25th Ave N & West End Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/22/22,36.1468,-86.8086
3699014,25th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/27/22,36.1553,-86.8121
3703862,25th Ave N & West End Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/9/22,36.1468,-86.8086
3707606,25th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/30/22,36.1553,-86.8121
3701883,Acklen Ave & Elliott Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/8/22,36.1336,-86.7834
3704083,Rains Ave & Wedgewood Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/12/22,36.1329,-86.765
3706940,28th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/18/22,36.154,-86.8182
3702788,400 Block Harding Pl,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/24/22,36.0794,-86.7272
3692612,21st Ave S & Grand Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/18/22,36.1474,-86.7994
3704870,1900 Block Division St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/22/22,36.1497,-86.7968
3712548,Wedgewood Ave & 12th Ave S,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,11/13/22,36.1362,-86.7887
3691812,31st Ave S & Vanderbilt Pl,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/13/22,36.1413,-86.8145
3693574,31st Ave S & West End Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/1/22,36.1426,-86.8155
3693898,21st Ave S & Edgehill Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/4/22,36.1441,-86.7998
3695636,21st Ave S & Pierce Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/19/22,36.1396,-86.8005
3698770,21st Ave S & Edgehill Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/22/22,36.1441,-86.7998
3704881,Acklen Ave & Love Cir,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/23/22,36.1381,-86.8186
3693148,Hillsboro Pike & Stokes Ln,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/24/22,36.1196,-86.8087
3695009,2000 Block Richard Jones Rd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/13/22,36.1045,-86.809
3693038,Hillsboro Pike & Old Hickory Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/11/22,36.0473,-86.8627
3694572,Castleman Dr & Hillsboro Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/8/22,36.0994,-86.8207
3690213,12th Ave S & Wedgewood Ave,Not Hispanic,Black,Driver Warned,Male,Regulatory,1/25/22,36.1362,-86.7887
3708112,Harding Pl & Trousdale Dr,Not Hispanic,Black,Driver Warned,Male,Regulatory,9/6/22,36.0811,-86.7584
3698766,Hearthstone Ln & Old Hickory Blvd,Not Hispanic,Black,Driver Warned,Male,Safety & Equip,4/22/22,36.0397,-86.7628
3696699,25th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Safety & Equip,3/29/22,36.1553,-86.8121
3700270,4th Ave S & 4th Ave S,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,5/16/22,36.1369,-86.7611
3697952,14th Ave S & Demonbreun St,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,4/11/22,36.1536,-86.7884
3697954,19th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,4/12/22,36.1576,-86.8014
3689486,3600 Block Nolensville Pike,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,1/13/22,36.0967,-86.7382
3695800,30th Ave S & West End Ave,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,3/20/22,36.1435,-86.8144
3706014,2800 Block Vista Ln,Not Hispanic,Black,Driver Warned,Male,Investigative,8/8/22,36.2308,-86.7957
3709286,Dr D B Todd Jr Blvd & Heiman St,Not Hispanic,Black,Driver Warned,Male,Investigative,9/22/22,36.1714,-86.8074
3689712,Mainstream Dr & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Investigative,1/17/22,36.1925,-86.8157
3706585,Mm 42 0 I24 E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/16/22,36.2569,-86.7874
3711329,Mm 18 4 Briley W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,10/26/22,36.2372,-86.7902
3704337,Exit 209 I40 E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/15/22,36.1638,-86.7939
3710509,Charlotte Av & 17th Av N,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,10/10/22,36.1588,-86.7982
3711333,Mm 18 8 Briley E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,10/26/22,36.2353,-86.7983
3692652,Scruggs Ln & W Trinity Ln,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/19/22,36.2068,-86.781
3700282,Brick Church Park Dr & Brick Church Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/16/22,36.2234,-86.7879
3700794,900 Block W Trinity Ln,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/19/22,36.2069,-86.8077
3704149,Mm 88 2 I65 S,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/13/22,36.2177,-86.7751
3709200,2400 Block Brick Church Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/20/22,36.2107,-86.7786
3709198,2400 Block Brick Church Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/20/22,36.2107,-86.7786
3689812,10th Ave N & Cass St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/18/22,36.1864,-86.805
3701245,Cheatham Pl & Delta Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/27/22,36.1777,-86.7956
3689056,Ed Temple Blvd & W Heiman St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/5/22,36.1697,-86.8213
3689115,23rd Ave N & Buchanan St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/9/22,36.1802,-86.8145
3689474,Dr D B Todd Jr Blvd & Heiman St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/13/22,36.1714,-86.8074
3691444,23rd Ave N & Buchanan St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/10/22,36.1802,-86.8145
3691766,1700 Block 11th Ave N,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/12/22,36.1796,-86.8043
3693900,28th Ave N & Jefferson St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/4/22,36.1678,-86.8207
3694718,Clarksville Pike & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/10/22,36.188,-86.8216
3694992,Dr Walter S Davis Blvd & Ed Temple Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/12/22,36.1738,-86.8226
3697243,23rd Ave N & Buchanan St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/4/22,36.1802,-86.8145
3697753,Clarksville Pike & Ed Temple Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/8/22,36.188,-86.8216
3701617,Dominican Dr & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/3/22,36.1879,-86.7985
3702046,Clarksville Pike & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/11/22,36.188,-86.8216
3702842,1700 Block Jackson St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/26/22,36.1665,-86.8035
3703460,1600 Block Herman St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/2/22,36.1656,-86.8005
3703500,28th Ave N & Jefferson St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/4/22,36.1678,-86.8207
3704032,Clarksville Pike & Ed Temple Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/12/22,36.188,-86.8216
3707161,700 Block 26th Ave N,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/23/22,36.1589,-86.815
3712129,Mm 85 2 I65 S,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,11/7/22,36.1851,-86.7975
3715278,Dominican Dr & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,12/15/22,36.1879,-86.7985
3689553,Mm 206 0 I40 E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/8/22,36.1593,-86.8218
3689998,28th Ave N & Herman St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/22/22,36.1616,-86.8192
3698110,28th Ave N & Batavia St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/14/22,36.1612,-86.8191
3698669,28th Ave N & Albion St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/22/22,36.1642,-86.8199
3703685,28th Ave N & Albion St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/6/22,36.1642,-86.8199
3707517,28th Ave N & Albion St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/28/22,36.1642,-86.8199
3702674,Mm 20 6 Briley W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/22/22,36.2309,-86.8288
3703350,Mm 23 0 Briley S,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/1/22,36.2235,-86.8689
3704380,Briley Pkwy E & Clarksville Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/16/22,36.229,-86.8344
3705759,Ashland City Hwy & Clarksville Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/6/22,36.1976,-86.8373
3706330,Briley Pkwy E & Clarksville Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/11/22,36.229,-86.8344
3708392,Doak Ave & S Hamilton Rd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/8/22,36.19,-86.8346
3710656,5100 Block Ashland City Hwy,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,10/15/22,36.2111,-86.926
3689647,Martin L King Bridge,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/15/22,36.1918,-86.8277
3690758,Buena Vista Pike & Mattie St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/1/22,36.1987,-86.8265
3698494,Buena Vista Pike & Curtis St,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/20/22,36.1983,-86.827
3698584,Tucker Rd & W Hamilton Ave,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/20/22,36.2132,-86.8255
3709463,Buena Vista Pike & Tucker Rd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/24/22,36.2046,-86.8214
3690241,500 Block Mainstream Dr,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/26/22,36.1991,-86.8084
3691080,Delta Ave & Dominican Dr,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/4/22,36.187,-86.8025
3691520,2300 Block Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/10/22,36.1936,-86.8099
3700377,Mm 85 6 I65 S,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/4/22,36.1896,-86.7918
3701559,2600 Block Clarksville Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,6/1/22,36.1865,-86.8188
3704672,10th Ave N & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,7/21/22,36.1937,-86.807
3708207,10th Ave N & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/7/22,36.1937,-86.807
3708754,2600 Block Clarksville Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/13/22,36.1865,-86.8188
3709841,Mainstream Dr & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/29/22,36.1925,-86.8157
3714400,Clarksville Pke & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,12/11/22,36.1889,-86.8231
3714761,Great Circle Rd & Athens Way,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,12/15/22,36.1991,-86.7983
3710024,Clarksville Pike & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Other/Unk,9/30/22,36.188,-86.8216
3689059,400 Block Monticello St,Not Hispanic,Black,Driver Warned,Male,Regulatory,1/5/22,36.2089,-86.7871
3692605,W Trinity Ln & Youngs Ln,Not Hispanic,Black,Driver Warned,Male,Regulatory,2/18/22,36.2061,-86.811
3701471,600 Block W Trinity Ln,Not Hispanic,Black,Driver Warned,Male,Regulatory,6/1/22,36.2069,-86.7922
3702178,18th Ave N & Dr D B Todd Jr Blvd,Not Hispanic,Black,Driver Warned,Male,Regulatory,6/14/22,36.1828,-86.8124
3693935,27th Ave N & Clifton Ave,Not Hispanic,Black,Driver Warned,Male,Regulatory,3/4/22,36.1585,-86.8162
3701590,Dr Walter S Davis Blvd & Ed Temple Blvd,Not Hispanic,Black,Driver Warned,Male,Regulatory,6/2/22,36.1738,-86.8226
3702639,Clarksville Pike & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Regulatory,6/21/22,36.188,-86.8216
3709642,28th Ave N & Herman St,Not Hispanic,Black,Driver Warned,Male,Regulatory,9/27/22,36.1616,-86.8192
3698556,County Hospital Rd & Panorama Dr,Not Hispanic,Black,Driver Warned,Male,Regulatory,4/20/22,36.1843,-86.8431
3703488,Old Buena Vista Rd & W Trinity Ln,Not Hispanic,Black,Driver Warned,Male,Regulatory,7/3/22,36.2061,-86.811
3704484,2600 Block Clarksville Pike,Not Hispanic,Black,Driver Warned,Male,Regulatory,7/18/22,36.1866,-86.8191
3702839,26th Ave N & Scovel St,Not Hispanic,Black,Driver Warned,Male,Safety & Equip,6/26/22,36.1692,-86.817
3705208,1800 Block 9th Ave N,Not Hispanic,Black,Driver Warned,Male,Safety & Equip,7/29/22,36.1821,-86.8022
3714134,28th Av N & Albion St,Not Hispanic,Black,Driver Warned,Male,Safety & Equip,12/7/22,36.1643,-86.8199
3699880,2200 Block Brick Church Pike,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,5/7/22,36.2067,-86.778
3689813,10th Ave N & Cass St,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,1/18/22,36.1864,-86.805
3709017,25th Ave N & Alameda St,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,9/18/22,36.1663,-86.8145
3709521,Dominican Dr & Rosa L Parks Blvd,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,9/25/22,36.1879,-86.7985
3692917,500 Block Mainstream Dr,Not Hispanic,Black,Driver Warned,Male,Vehicle Equipment Violation,2/22/22,36.1991,-86.8084
3701567,Antioch Pike & Blue Hole Rd,Not Hispanic,Black,Driver Warned,Male,Investigative,6/2/22,36.0602,-86.6728
3707217,3400 Block Daisy Trl,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/24/22,36.0766,-86.5989
3706345,Mm 57 6 I24 E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,8/12/22,36.063,-86.683
3689044,Charmaine Ct & Una Antioch Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/5/22,36.0726,-86.6643
3692454,Mm 58 4 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/18/22,36.0538,-86.673
3692540,Mm 58 0 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/18/22,36.0589,-86.6783
3692734,Mm 58 0 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/19/22,36.0589,-86.6783
3696955,Mm 58 4 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,3/31/22,36.0538,-86.673
3698772,Cherokee Pl & Rader Dr,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,4/23/22,36.0744,-86.6844
3700564,Antioch Pike & Blue Hole Rd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/18/22,36.0602,-86.6728
3701335,Edge O Lake Dr & Murfreesboro Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/30/22,36.0795,-86.6446
3709298,Mcbride Rd & Richards Rd,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/22/22,36.0684,-86.6731
3709412,Chadfield Way & Una Antioch Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/23/22,36.0618,-86.6649
3709418,Mm 57 4 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,9/23/22,36.0654,-86.6852
3710205,Exit 57 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,10/3/22,36.0672,-86.6869
3712103,Mm 58 4 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,11/7/22,36.0538,-86.673
3701287,Bell Rd & Murfreesboro Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,5/28/22,36.0719,-86.6362
3690169,Mt View Cir & Murfreesboro Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/25/22,36.0541,-86.6185
3690484,Mt View Cir & Murfreesboro Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/25/22,36.0541,-86.6185
3690171,Mt View Cir & Murfreesboro Pike,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,1/25/22,36.0541,-86.6185
3691590,Mm 60 2 I24 W,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/11/22,36.0385,-86.6474
3692910,Mm 60 0 I24 E,Not Hispanic,Black,Driver Warned,Male,Moving Traffic Violation,2/22/22,36.0399,-86.65
